id,name,type,address,lng,lat,pname,cityname,adminname,biz_ext_rating,biz_ext_cost,telephone,photourl1,photourl2,photourl3
B02F37ULO8,真功夫(振华路店),餐饮服务;快餐厅;快餐厅,振华路55-57号,114.091763,22.544346,广东省,深圳市,福田区,3.5,26.00,0755-83259050;4006927927;0755-83205488,http://store.is.autonavi.com/showpic/41cff1206a33ccefe50f82751f2fb2ad,http://store.is.autonavi.com/showpic/22038e02b9e02e9321f2b53edc8a83ca,http://store.is.autonavi.com/showpic/1c64c5994189c11b3870a0dc394ca271
B02F37THN7,农家冲(车公庙店),餐饮服务;中餐厅;湖南菜(湘菜),泰然四路210栋111号,114.025982,22.533329,广东省,深圳市,福田区,3.5,51.00,0755-83445419;0755-83413544;18873287558,http://store.is.autonavi.com/showpic/ad8d7a4afea497350bd701b86a0781b1,http://store.is.autonavi.com/showpic/1481e0e965c577b35f555f4046fb6e0d,http://store.is.autonavi.com/showpic/c861b87ba70280cc3fae7d60a3643b7f
B02F306EUR,肯德基(宝华店),餐饮服务;快餐厅;肯德基,龙华街道人民北路291号佳华商场人民北店1层,114.020757,22.655037,广东省,深圳市,龙华区,3.5,34.00,0755-28117994;4009200715,http://store.is.autonavi.com/showpic/957b7c5af0e05c44565886445c3705b5,http://store.is.autonavi.com/showpic/fb141fafba897b1ca4d9085ee09125a2,http://store.is.autonavi.com/showpic/cf64ea8e22533b4bba864a3b10c322fb
B02F305DDY,肯德基(招商店),餐饮服务;快餐厅;肯德基,蛇口公园路44号,113.925127,22.489691,广东省,深圳市,南山区,3.5,17.00,0755-26827840;4009200715,http://store.is.autonavi.com/showpic/0646c7d15e4bde6c55719bfc238f0488,http://store.is.autonavi.com/showpic/9df9cfaca74c0ff18a38e8a7abbf957d,http://store.is.autonavi.com/showpic/881c3e1adadd0de058799f5cc47fe819
B02F37WC9K,麦当劳(金田二餐厅),餐饮服务;快餐厅;麦当劳,金田路3037号金中环国际商务大厦B1层,114.062599,22.534288,广东省,深圳市,福田区,3.5,21.00,0755-82521287,http://store.is.autonavi.com/showpic/0b7b2d2ada04dbeb45b89fa775a66ebf,http://store.is.autonavi.com/showpic/d07e8b9e9fc78a3dc17ef9bba5b195bc,http://store.is.autonavi.com/showpic/d648efb030f16a8d84b9693544cfeb77
B02F37VI8T,肯德基(如意店),餐饮服务;快餐厅;肯德基,石岩大道河滨南路佳华豪苑1层,113.939283,22.676775,广东省,深圳市,宝安区,3.5,20.00,0755-27600707;0755-27600880;4008823823,http://store.is.autonavi.com/showpic/23107a49f964cc42f41a9c790044e382,http://store.is.autonavi.com/showpic/807294cbf8e4e92067d5fdab4ab2e131,http://store.is.autonavi.com/showpic/3c49f12c310a0f1fb4594316d1a0fe7d
B02F37SCCV,肯德基(金田店),餐饮服务;快餐厅;肯德基,福民路9号福民佳园1楼(金田路口),114.065416,22.523040,广东省,深圳市,福田区,3.5,27.00,0755-88307106;4009200715;0755-88307107,http://store.is.autonavi.com/showpic/3d178453714cb6feffa1f5ec00328719,http://store.is.autonavi.com/showpic/17066e47225c5e4f0c7eba1488231d37,http://store.is.autonavi.com/showpic/fceedc3b3d43bfc02fff0aa7016f8f86
B02F37VVGB,真功夫(观兰店),餐饮服务;快餐厅;快餐厅,观澜大道333-345号吉盛广场万佳福1楼,114.055474,22.715974,广东省,深圳市,龙华区,3.5,24.00,4006927927;0755-28031056;0755-28081552,http://store.is.autonavi.com/showpic/62c9622166acc9d082adcc081871e376,http://store.is.autonavi.com/showpic/4f38eb04ecb9ee6811f9236711208516,http://store.is.autonavi.com/showpic/e8d3f6c050799a4a5f69daa647a050fc
B02F37V9ZF,肯德基(西丽店),餐饮服务;快餐厅;肯德基,西丽街道沙河西路与留仙大道交汇处天虹商场1层,113.955483,22.581234,广东省,深圳市,南山区,3.5,24.00,0755-86150847;0755-86150846,http://store.is.autonavi.com/showpic/0646c7d15e4bde6c55719bfc238f0488,http://store.is.autonavi.com/showpic/17066e47225c5e4f0c7eba1488231d37,http://store.is.autonavi.com/showpic/282bdf06e156007d31ecdc86a174190a
B02F306M7W,麦当劳(翠竹店),餐饮服务;快餐厅;麦当劳,翠竹路1055号华丽苑1层,114.129576,22.559891,广东省,深圳市,罗湖区,3.5,31.00,0755-25626992;4008517517,http://store.is.autonavi.com/showpic/0b7b2d2ada04dbeb45b89fa775a66ebf,http://store.is.autonavi.com/showpic/0e9a94b69dc247a60b45e8820ad88c8f,http://store.is.autonavi.com/showpic/36ca27a558411cc36130346ab0e1eee9
B02F38SXBW,汉堡王(绿景香颂店),餐饮服务;快餐厅;快餐厅,民治大道528号佐阾香颂购物中心F1层L1(09、29),114.037052,22.630851,广东省,深圳市,龙华区,4.0,29.00,0755-23578428,http://store.is.autonavi.com/showpic/559223cca310e499fdb55451,http://store.is.autonavi.com/showpic/327f150bf9a9957059bd030ee1af6c03,http://store.is.autonavi.com/showpic/748fa283540ebf3960c677a4d656eaaa
B02F38SPVO,汉堡王(深圳龙岗宝能分店),餐饮服务;快餐厅;快餐厅,建设路28号宝能城市广场L1-61、L1-62,114.248229,22.724300,广东省,深圳市,龙岗区,4.0,28.00,0755-36993289,http://store.is.autonavi.com/showpic/d1cb4b3856fd07f496eb4c7266d454fe,http://store.is.autonavi.com/showpic/358006e58860dff093c483449ac93f1c,http://store.is.autonavi.com/showpic/feba081afd9d460aca619ee0490eb0ff
B02F38SE4X,汉堡王(深圳金丰城分店),餐饮服务;快餐厅;快餐厅,深南东路5015金丰城大厦B1层,114.109613,22.541450,广东省,深圳市,罗湖区,4.8,26.00,0755-82461081,http://store.is.autonavi.com/showpic/f95a93f2327372a70794a58b370b7928,http://store.is.autonavi.com/showpic/e5ad5f0f1f39cf590950750ad578f5ab,http://store.is.autonavi.com/showpic/7b07edd12dfe9ba38ff988bab002e485
B02F37TO5M,真功夫(景田店),餐饮服务;快餐厅;快餐厅,景田路77号擎天华庭1层,114.044580,22.551331,广东省,深圳市,福田区,3.5,29.00,0755-83056433,http://store.is.autonavi.com/showpic/f1cfcc92da91bcf94c43aeee8485e734,http://store.is.autonavi.com/showpic/b5067362a9dd398540d11c283ca69571,http://store.is.autonavi.com/showpic/7f42ffb24a6bcf1c9019ff0b44787e84
B02F30AC0S,乡村发现(梅林店),餐饮服务;中餐厅;湖南菜(湘菜),梅华路8-5号,114.059701,22.564807,广东省,深圳市,福田区,3.5,43.00,0755-83151878;15019426386,http://store.is.autonavi.com/showpic/bb7ea88725bb9c7ea4db0ff949cd8d9b,http://store.is.autonavi.com/showpic/b917d19fc9af53975c2e484c67345cae,http://store.is.autonavi.com/showpic/30d016f82f5bdfd096086aa4abd64eda
B02F306JVI,麦当劳(松园路分店),餐饮服务;快餐厅;麦当劳,松园路鸿翔花园2栋1层103号,114.107299,22.553486,广东省,深圳市,罗湖区,3.5,26.00,0755-22153044;0755-28214629;4008517517,http://store.is.autonavi.com/showpic/0b7b2d2ada04dbeb45b89fa775a66ebf,http://store.is.autonavi.com/showpic/36ca27a558411cc36130346ab0e1eee9,http://store.is.autonavi.com/showpic/5a0ce0b96fc732b91533e86d364993e5
B02F38TEUB,麻辣派对(CITY花园城北区),餐饮服务;中餐厅;四川菜(川菜),南海大道花园城商业中心L1-130号,113.923806,22.502306,广东省,深圳市,南山区,3.5,85.00,0755-86359593;0755-26838693,http://store.is.autonavi.com/showpic/d4eca356e84d8c1dd864ad726ba3acff,http://store.is.autonavi.com/showpic/32121daed52aa129178e4902dfa43a7f,http://store.is.autonavi.com/showpic/f33ea0916cffa24ef6120eb29e058de0
B02F38J01J,福鑫记猪肚鸡(龙岗店),餐饮服务;中餐厅;中餐厅,吉祥路140-146号,114.238805,22.723939,广东省,深圳市,龙岗区,4.0,119.00,0755-89988012,http://store.is.autonavi.com/showpic/8fb8a857fda1ff020464ff042d0543f5,http://store.is.autonavi.com/showpic/b9bfef43342bdaab01f250f36faccdc3,http://store.is.autonavi.com/showpic/b80f773156cd049a62550b9e2e190dac
B02F37WKXP,小肥羊火锅(和平路店),餐饮服务;中餐厅;火锅店,龙华街道和平东路金銮时代大厦2层203,114.030386,22.656812,广东省,深圳市,龙华区,4.0,85.00,0755-28146177;0755-21238569;0755-29474501,http://store.is.autonavi.com/showpic/5ddb8ff85fa33c4ebc583f562fbe5a30,http://store.is.autonavi.com/showpic/b098362e313a56b5e22a4f56439f697f,http://store.is.autonavi.com/showpic/fbe91aca9d84cd271e3bd914f5df11f9
B02F37VI9Y,兰州牛肉拉面(塘头又一村东),餐饮服务;中餐厅;清真菜馆,白石洲塘头村五坊37号(塘头又一村东),113.921329,22.651393,广东省,深圳市,宝安区,5.0,30.00,0755-85200500,http://store.is.autonavi.com/showpic/d326f5ee75d9236691823212a7296534,http://store.is.autonavi.com/showpic/3cea2cc5a84548382588bec731ecdd3d,http://store.is.autonavi.com/showpic/4a7fa4d4c1b28f9f83b242abfb4a52e4
B02F37UFBD,千味涮(海岸城购物中心东区),餐饮服务;中餐厅;火锅店,文心五路33号海岸城4层402号,113.935826,22.516798,广东省,深圳市,南山区,4.0,76.00,0755-21674469,http://store.is.autonavi.com/showpic/c56e7a001ba59dbc1cf4ba11d6760b36,http://store.is.autonavi.com/showpic/0c9ae38eaca9a2f00af74c6327b20cd1,http://store.is.autonavi.com/showpic/4c9c53a1e62130a51278486d28f3b510
B02F37UEJM,嘉旺(竹子林店),餐饮服务;快餐厅;快餐厅,深南西路竹子林益华综合楼B栋1楼1号,114.013318,22.535626,广东省,深圳市,福田区,3.5,20.00,0755-83711878,http://store.is.autonavi.com/showpic/98dc24fbec407d964bac4044c6583bd4,http://store.is.autonavi.com/showpic/2bda84625f33c31215494982a39a4d36,http://store.is.autonavi.com/showpic/89b2a81a896543333b0ad282a6eab567
B02F37WEDB,肯德基(岁宝百货),餐饮服务;快餐厅;肯德基,沙井街道民主大道濠景城东座岁宝百货1层102号,113.792793,22.736144,广东省,深圳市,宝安区,3.5,30.00,0755-29353370;0755-29353663,http://store.is.autonavi.com/showpic/464ce93408345798b1545b8b9299d141,http://store.is.autonavi.com/showpic/5f7209470cab9b8d540be872e79198b5,http://store.is.autonavi.com/showpic/749636ead88dce207476df47909f4fe7
B02F37VI62,肯德基(白金假日店),餐饮服务;快餐厅;肯德基,海城路白金假日商业广场人人乐1层,113.869111,22.567529,广东省,深圳市,宝安区,3.5,32.00,0755-29611459;0755-27942781,http://store.is.autonavi.com/showpic/cf64ea8e22533b4bba864a3b10c322fb,http://store.is.autonavi.com/showpic/be222185c3488c9b86767be7ebddf752,http://store.is.autonavi.com/showpic/c8226d29ce4bce93c82feeaed36b2be7
B02F37ULIZ,嘉旺(华联分店),餐饮服务;快餐厅;快餐厅,深南中路2008号华联大厦1楼西侧(近科学馆地铁站),114.093886,22.541292,广东省,深圳市,福田区,3.5,20.00,0755-83667606;0755-83668578,http://store.is.autonavi.com/showpic/274c18e51400ab12216b84e7c5a65405,http://store.is.autonavi.com/showpic/5331e18d9da8f8e0006e3d8193c8cba9,http://store.is.autonavi.com/showpic/98b117da6451583c32f659f3e488fd25
B02F37UKN0,麦当劳(天安数码城分店),餐饮服务;快餐厅;麦当劳,泰然四路天安数码时代大厦1层,114.031591,22.535427,广东省,深圳市,福田区,3.5,27.00,0755-25334507,http://store.is.autonavi.com/showpic/0b7b2d2ada04dbeb45b89fa775a66ebf,http://store.is.autonavi.com/showpic/a4f16aca35110522285f184e17a9545d,http://store.is.autonavi.com/showpic/2fb1dd3670d4be244772210beed4eb38
B02F37SCCQ,肯德基(世界之窗店),餐饮服务;快餐厅;肯德基,深南大道9037-3号,113.974593,22.535591,广东省,深圳市,南山区,4.6,30.00,0755-26923780,http://store.is.autonavi.com/showpic/55a85891a310f8cad7c676ee,http://store.is.autonavi.com/showpic/a51f64c31ec13ad3068a877e78c8595a,http://store.is.autonavi.com/showpic/326100e018208b6970d8e392bcaaa161
B02F37VWIX,平常人家(商报路),餐饮服务;中餐厅;中餐厅,商报路景田医院东侧天健创业大厦1层103,114.042752,22.549563,广东省,深圳市,福田区,3.0,40.00,0755-83500333,http://store.is.autonavi.com/showpic/63877f912b8f8938b41c50948fe33bc6,http://store.is.autonavi.com/showpic/c9812dc28f09aa586494288970e233ae,http://store.is.autonavi.com/showpic/6a5f2f0d3dac8ead404134e58ea70e10
B02F37VW9V,肯德基(新天地店),餐饮服务;快餐厅;肯德基,宝安北路1004号中洲新天地商场1层,114.109333,22.558310,广东省,深圳市,罗湖区,3.5,28.00,0755-25984787,http://store.is.autonavi.com/showpic/9f79ad8414971d257f6567517e9cb12d,http://store.is.autonavi.com/showpic/5fc8c9d03854cb4384405716081e6970,http://store.is.autonavi.com/showpic/133b267b33ad244b9d593b512eb24d26
B02F37VJKY,柴火饭店(公明店),餐饮服务;中餐厅;中餐厅,公明镇宝明路(宝明城酒店对面),113.901626,22.774410,广东省,深圳市,宝安区,3.5,41.00,0755-27555640,http://store.is.autonavi.com/showpic/e5bdabd4b94dabbcedcdd67561fb4432,http://store.is.autonavi.com/showpic/cd456f735a0168b205ae04a16cd8414c,http://store.is.autonavi.com/showpic/a5fd9980c904b2ee3ef22a3c53a1606f
B02F37VAR1,麦当劳(泰宁分店),餐饮服务;快餐厅;麦当劳,爱国路泰宁花园1层,114.140920,22.564837,广东省,深圳市,罗湖区,3.5,31.00,0755-22362187;4008517517,http://store.is.autonavi.com/showpic/0b7b2d2ada04dbeb45b89fa775a66ebf,http://store.is.autonavi.com/showpic/0e9a94b69dc247a60b45e8820ad88c8f,http://store.is.autonavi.com/showpic/012e3dcb2d6dd7200b8e6a7417c79108
B02F306J93,必胜客(梅林店),餐饮服务;快餐厅;必胜客,梅林路梅林一村家乐福超市1层,114.041002,22.565721,广东省,深圳市,福田区,4.0,59.00,0755-83538335;0755-83538099,http://store.is.autonavi.com/showpic/d5ab8739f3a3d82e47ca0ec7dfb8cca1,http://store.is.autonavi.com/showpic/b83b7ac6b2449d3c877bb1ec06becfaa,http://store.is.autonavi.com/showpic/ef2334be83f268c4b06c25dd69e03446
B02F37WFX2,雨·花(君胜百货),餐饮服务;外国餐厅;西餐厅(综合风味),宝民二路111号港隆城购物中心1层103号,113.881515,22.581539,广东省,深圳市,宝安区,3.5,100.00,0755-33819666,http://store.is.autonavi.com/showpic/8e6ddd22b145c8a8fe8e934d698621ad,http://store.is.autonavi.com/showpic/652cd53e75646dcfbcc4cfda1edbd918,http://store.is.autonavi.com/showpic/0ae41fe1b0cd447d5aa5606f5bb5c6fa
B02F37VIJ3,麦当劳(福永二店),餐饮服务;快餐厅;麦当劳,福永镇福永大道怀德城市花园1层,113.819665,22.668937,广东省,深圳市,宝安区,3.5,28.00,0755-27381117;0755-27330479;4008517517,http://store.is.autonavi.com/showpic/0b7b2d2ada04dbeb45b89fa775a66ebf,http://store.is.autonavi.com/showpic/6bf6f9aa305c62235d4f5e7fa5916861,http://store.is.autonavi.com/showpic/36ca27a558411cc36130346ab0e1eee9
B02F308VK0,必胜客(东门店),餐饮服务;快餐厅;必胜客,东门中路2071号南海中心2层,114.121703,22.548055,广东省,深圳市,罗湖区,4.0,69.00,0755-82186001,http://store.is.autonavi.com/showpic/be05c029c3953593f755386700b55a5c,http://store.is.autonavi.com/showpic/e2602fa86c1870489f95805339582780,http://store.is.autonavi.com/showpic/60893e07d8b56de8943cfe91964f5f0f
B02F306LC8,肯德基(岗厦店),餐饮服务;快餐厅;肯德基,彩田路东方新天地广场1层102B,114.068301,22.538517,广东省,深圳市,福田区,3.5,22.00,0755-23610892,http://store.is.autonavi.com/showpic/fceedc3b3d43bfc02fff0aa7016f8f86,http://store.is.autonavi.com/showpic/0646c7d15e4bde6c55719bfc238f0488,http://store.is.autonavi.com/showpic/17066e47225c5e4f0c7eba1488231d37
B02F37W6IS,中国兰州拉面(创业路店),餐饮服务;中餐厅;清真菜馆,创业路2052-1号,113.931372,22.515317,广东省,深圳市,南山区,3.5,13.00,13049400867;15960040062,http://store.is.autonavi.com/showpic/7e7850a348f5c4a111a911aef9c8d2fc,http://store.is.autonavi.com/showpic/56284c64748bb2d73a23a5ac642f8e25,http://store.is.autonavi.com/showpic/db6caf874cc4b35d5cd9b20debcdaf21
B02F37VM2W,麦当劳(沃尔玛店),餐饮服务;快餐厅;麦当劳,布吉镇深惠公路布吉沃尔玛超级市场1-2层,114.137344,22.611880,广东省,深圳市,龙岗区,3.5,26.00,0755-84739549;0755-84739547;4008517517,http://store.is.autonavi.com/showpic/0b7b2d2ada04dbeb45b89fa775a66ebf,http://store.is.autonavi.com/showpic/0e9a94b69dc247a60b45e8820ad88c8f,http://store.is.autonavi.com/showpic/b54be2ad097061e6ae5a59fb71764b4c
B02F37VJ92,肯德基(民联购物广场店),餐饮服务;快餐厅;肯德基,民生大道71号,113.908430,22.781557,广东省,深圳市,宝安区,3.5,27.00,0755-27155962;0755-27155979;4009200715,http://store.is.autonavi.com/showpic/3cbe6a6c8d4757bcdd163106e1e93dbe,http://store.is.autonavi.com/showpic/4af4c07a660f08818802fdda8838098f,http://store.is.autonavi.com/showpic/39debce90ac9a194c06a91cae564beb4
B02F37SCCE,肯德基(花好园店),餐饮服务;快餐厅;肯德基,东涌路花好园岁宝百货1层,114.025606,22.528414,广东省,深圳市,福田区,4.0,24.00,0755-88373871;0755-88373872;4009200715,http://store.is.autonavi.com/showpic/cf64ea8e22533b4bba864a3b10c322fb,http://store.is.autonavi.com/showpic/dddaa43d6a0b860f48cdaf7cc37b5cef,http://store.is.autonavi.com/showpic/7af9f3ecdacba02b18f7f5d7fb487892
B02F305V1V,嘉旺(沙河分店),餐饮服务;快餐厅;快餐厅,下白石2坊,113.969061,22.540639,广东省,深圳市,南山区,3.5,24.00,0755-86657575;0755-86657028,http://store.is.autonavi.com/showpic/f006d9fc6852947a74113df4a8f3c5c0,http://store.is.autonavi.com/showpic/3d4659b95fecd93f582629af7d4479c2,http://store.is.autonavi.com/showpic/14e6ade8cfdc49fb91aeed3bdc3a2d49
B02F301085,天天海鲜大酒楼,餐饮服务;中餐厅;海鲜酒楼,福强路2008-2号,114.063819,22.517586,广东省,深圳市,福田区,4.0,45.00,0755-83816333;0755-83816223,http://store.is.autonavi.com/showpic/ff5c209f1f3445afdd4dc19bc6181f91,http://store.is.autonavi.com/showpic/68e2ab33f9ab474a170d15e551f8d0ed,http://store.is.autonavi.com/showpic/151ba8241b60e7e55d95a0f77240f7be
B02F38JBR9,阿香米线(百士达店),餐饮服务;快餐厅;快餐厅,东湖街道太宁路百仕达花园第四期东郡商业楼地面一层及二层JUSCO东湖店二楼L2-18号商铺,114.138750,22.569460,广东省,深圳市,罗湖区,3.5,30.00,18820973275,http://store.is.autonavi.com/showpic/db369deeec845ce09f3ea93d0ea8f9e9,http://store.is.autonavi.com/showpic/64c4c68faec453a094427d4e64f542b7,http://store.is.autonavi.com/showpic/ed8bda368f5aa460cc1834db8e056ead
B02F37VPUE,肯德基(松岗店),餐饮服务;快餐厅;肯德基,广深路293号佳华商场1层,113.847153,22.768216,广东省,深圳市,宝安区,3.5,23.00,0755-27713746;0755-27716497,http://store.is.autonavi.com/showpic/4af4c07a660f08818802fdda8838098f,http://store.is.autonavi.com/showpic/39debce90ac9a194c06a91cae564beb4,http://store.is.autonavi.com/showpic/d2ef4e3612f2910b0b8dbe1a672b4d40
B02F38JHSO,黄记煌三汁焖锅,餐饮服务;中餐厅;中餐厅,民治大道328号嘉熙业广场写字楼5层501-4号,114.039858,22.623133,广东省,深圳市,龙华区,3.5,72.00,0755-23353776,http://store.is.autonavi.com/showpic/e2a2333ba48c448a5d639ba71a7a7e0e,http://store.is.autonavi.com/showpic/9b0523bfc6327bed9ad9a51fcd5c97d2,http://store.is.autonavi.com/showpic/60de99031a43d57ad3fae07256e174a2
B02F37VKO6,肯德基(民乐餐厅),餐饮服务;快餐厅;肯德基,民治街道民乐村兴万和购物广场1层,114.050627,22.600594,广东省,深圳市,龙华区,3.5,26.00,0755-28096687,http://store.is.autonavi.com/showpic/464ce93408345798b1545b8b9299d141,http://store.is.autonavi.com/showpic/bd1f00d2f7aa67e9fe4bc6da724fb732,http://store.is.autonavi.com/showpic/f143cf0d9366090b2afea26f5dfc7f25
B02F3062G8,嘉旺(桂园分店),餐饮服务;快餐厅;快餐厅,桂园路79号一楼,114.112680,22.545867,广东省,深圳市,罗湖区,3.5,23.00,0755-25580338;0755-25574939,http://store.is.autonavi.com/showpic/e335b1331ec123dbd8043c75c3f6f22b,http://store.is.autonavi.com/showpic/a4899ece25e20877f699d3e8f24535b2,http://store.is.autonavi.com/showpic/eb36cc67ae88568ddbdf886cd1181f46
B02F38TSIU,雅山(凤凰大厦店),餐饮服务;快餐厅;快餐厅,深南大道2008中国凤凰大厦3栋2层210号,114.064843,22.541638,广东省,深圳市,福田区,4.6,25.00,0755-33138214;0755-33138834,http://store.is.autonavi.com/showpic/e5c299be513bab0b72c16697122efa0a,http://store.is.autonavi.com/showpic/d29db8c71d578f2967dad7e35c24d7a7,http://store.is.autonavi.com/showpic/2189cb0aede5714b9a637c8f05766b2e
B02F38N5AK,绿茵阁(红桂路店),餐饮服务;外国餐厅;外国餐厅,红桂路2086号长城大酒店1楼,114.106910,22.549941,广东省,深圳市,罗湖区,3.5,65.00,0755-25583369,http://store.is.autonavi.com/showpic/d7d09c75a6280af7d8882235468948e3,http://store.is.autonavi.com/showpic/743c0dc2808855c5ae37737e0132d9e5,http://store.is.autonavi.com/showpic/c3d88e950b72450d8f805602e0333f7b
B02F37VP70,麦当劳(龙岗天虹分店),餐饮服务;快餐厅;麦当劳,龙岗镇深惠公路旁龙盈泰商业中心1层,114.277899,22.728433,广东省,深圳市,龙岗区,3.5,36.00,0755-84868469;4008517517;0755-84801469,http://store.is.autonavi.com/showpic/0b7b2d2ada04dbeb45b89fa775a66ebf,http://store.is.autonavi.com/showpic/36ca27a558411cc36130346ab0e1eee9,http://store.is.autonavi.com/showpic/9a91c33e1db6bee3d5c562984a6ca810
B02F305AWZ,麦当劳(大梅沙店),餐饮服务;快餐厅;麦当劳,盐葵路98号雅兰酒店2号楼1楼,114.308416,22.594863,广东省,深圳市,盐田区,3.5,27.00,0755-25061515,http://store.is.autonavi.com/showpic/0b7b2d2ada04dbeb45b89fa775a66ebf,http://store.is.autonavi.com/showpic/36ca27a558411cc36130346ab0e1eee9,http://store.is.autonavi.com/showpic/4ab18b7c44d30502e82f86d5861c776c
B02F37W3XK,夜朗国(梅林分店),餐饮服务;中餐厅;云贵菜,梅华路207号安通大厦1层02-03号铺(近新州路),114.045522,22.563502,广东省,深圳市,福田区,4.0,87.00,0755-83183378;0755-86278688,http://store.is.autonavi.com/showpic/6ef42804d30b5a29a7dc34d6e1450dd6,http://store.is.autonavi.com/showpic/b19e615cff1491b40fa96e4f81520faa,http://store.is.autonavi.com/showpic/f379c60a9bf763f5904abe5cba00a78f
B02F37TT06,肯德基(平湖店),餐饮服务;快餐厅;肯德基,平湖镇守珍街53号1层,114.129890,22.694352,广东省,深圳市,龙岗区,3.5,26.00,0755-28841018;0755-28852115,http://store.is.autonavi.com/showpic/4af4c07a660f08818802fdda8838098f,http://store.is.autonavi.com/showpic/02194733bb46949d7b1be8ccafccd2f2,http://store.is.autonavi.com/showpic/7845483b12e551d6d7ac9218f764b275
B02F306GAR,渔乡米坊(深圳东园店),餐饮服务;中餐厅;中餐厅,东园路42号(八合里海记东园店旁边),114.101816,22.537654,广东省,深圳市,福田区,3.5,31.00,0755-82063696,http://store.is.autonavi.com/showpic/afa545e4f42af86de7a23ad041cd042e,http://store.is.autonavi.com/showpic/bb535661c344337644e5c1ce868920fa,http://store.is.autonavi.com/showpic/8409b7ed3b84521146436d85f30d4b24
B02F305A8G,麦当劳(公明建设路分店),餐饮服务;快餐厅;麦当劳,公明办事处建设路56号,113.889918,22.782265,广东省,深圳市,宝安区,3.0,26.00,0755-23196606,http://store.is.autonavi.com/showpic/0b7b2d2ada04dbeb45b89fa775a66ebf,http://store.is.autonavi.com/showpic/a3bbeb0092e3f18d5ba7a6b4097b13da,http://store.is.autonavi.com/showpic/4469edb7382e8e5b22353910b33a6821
B02F38TDLY,沙县小吃(自由路),餐饮服务;快餐厅;快餐厅,49区自由路140号,113.888517,22.570293,广东省,深圳市,宝安区,3.5,22.00,15813726586,http://store.is.autonavi.com/showpic/829322a8a337f8bdc8f2ced07ab1fa4c,http://store.is.autonavi.com/showpic/dcf3433a4d9a30ba0640d3c10417b5e3,http://store.is.autonavi.com/showpic/070cd075e58f39cf59e943c1e13ae9ab
B02F38TADQ,沙县小吃(创艺路),餐饮服务;中餐厅;特色/地方风味餐厅,龙华村高峰社区创艺路10号,114.004192,22.659908,广东省,深圳市,龙华区,3.5,13.00,13950931811,http://store.is.autonavi.com/showpic/55ba1646a310989dd8c1c81b,http://store.is.autonavi.com/showpic/55ba1646a310989dd8c1c81d,http://store.is.autonavi.com/showpic/a9ab58b9d00c5abb39dc261e8e83659b
B02F38SQOL,沙县小吃(将石工业大道),餐饮服务;中餐厅;特色/地方风味餐厅,光明新区公明将石街道大围沙河工业区旁信豪工业园B1,113.915528,22.765089,广东省,深圳市,宝安区,3.5,26.00,13850995103,http://store.is.autonavi.com/showpic/10e9043691cdab755aa30657d2234b6b,http://store.is.autonavi.com/showpic/2ed86df4bb71e4a6f4877b91531e340f,http://store.is.autonavi.com/showpic/b54be2ad097061e6ae5a59fb71764b4c
B02F38SNEG,沙县小吃(洁玉街),餐饮服务;中餐厅;特色/地方风味餐厅,龙华新区金盈新村16栋506-金富酒店对面,114.008858,22.635113,广东省,深圳市,龙华区,3.5,27.00,0755-27155962;0755-27155979;4009200715,http://store.is.autonavi.com/showpic/cbc92b0fb41694d4b613c3b9f69e4bab,http://store.is.autonavi.com/showpic/4af4c07a660f08818802fdda8838098f,http://store.is.autonavi.com/showpic/39debce90ac9a194c06a91cae564beb4
B02F38SLHY,沙县小吃(翠荫路),餐饮服务;中餐厅;特色/地方风味餐厅,翠荫路东50米,114.130816,22.587018,广东省,深圳市,龙岗区,4.0,24.00,0755-89367845;13147096030,http://store.is.autonavi.com/showpic/2a8f37988ff7485df6e5c9cba2890386,http://store.is.autonavi.com/showpic/dddaa43d6a0b860f48cdaf7cc37b5cef,http://store.is.autonavi.com/showpic/7af9f3ecdacba02b18f7f5d7fb487892
B02F38OWVY,沙县小吃(松坪山路),餐饮服务;中餐厅;特色/地方风味餐厅,松坪山路7-2号,113.951488,22.557402,广东省,深圳市,南山区,5.0,15.00,15220222538,http://store.is.autonavi.com/showpic/f4767b33136358fbe9c6b5f3c19920a3,http://store.is.autonavi.com/showpic/14420d054586cdceae2edeafaf71d051,http://store.is.autonavi.com/showpic/291e9fda45152275afabf76ac82ee9ea
B02F38OL18,沙县小吃(固戍社区南昌第二新村西南),餐饮服务;中餐厅;特色/地方风味餐厅,西乡街道固戍航城大道安乐工业区B1栋,113.837014,22.599661,广东省,深圳市,宝安区,4.0,45.00,0755-83816333;0755-83816223,http://store.is.autonavi.com/showpic/29c3327f4136e6f21c94badf4e52f139,http://store.is.autonavi.com/showpic/27e5b481d129fbef561669d4203d85eb,http://store.is.autonavi.com/showpic/151ba8241b60e7e55d95a0f77240f7be
B02F38N62E,沙县小吃(天地成办公楼西),餐饮服务;中餐厅;特色/地方风味餐厅,新光路丽苑二村小区1楼,113.951927,22.577496,广东省,深圳市,南山区,3.5,30.00,18820973275,http://store.is.autonavi.com/showpic/d756ab12a9a7bf0c96073015af8f81e6,http://store.is.autonavi.com/showpic/64c4c68faec453a094427d4e64f542b7,http://store.is.autonavi.com/showpic/ed8bda368f5aa460cc1834db8e056ead
